hotel,fue_cancelada,tiempo_anticipacion_reserva_dias,anio_llegada,mes_llegada,semana_llegada,dia_llegada,noches_fin_semana,noches_semana,adultos,ninos,bebes,regimen_alimenticio,pais_origen_cliente,segmento_mercado,canal_reserva,es_huesped_recurrente_historico,total_cancelaciones_previas_cliente,total_reservas_previas_no_canceladas_cliente,tipo_habitacion_reservada,tipo_habitacion_asignada,cambios_en_reserva,agente,compania,dias_en_lista_espera,tipo_cliente_en_reserva,adr,espacios_estacionamiento_requeridos,total_solicitudes_especiales,estado_reserva,fecha_estado_reserva,nombre_completo,email,telefono,tipo_documento_identidad,numero_documento_identidad,fecha_nacimiento
Resort Hotel,1,1,2016,Diciembre,52,22,0,1,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,5.0,,0,Transient,47.4,0,0,Cancelada,22/12/16,Azahar de Casado,rolando44@example.com,+34 843 937 676,DNI,63017520,1954-01-31
Resort Hotel,1,159,2016,Diciembre,52,22,0,2,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,240.0,,0,Transient,97.0,0,0,Cancelada,16/07/16,Mar Font Hernández,,+34886 89 86 81,DNI,60361746,1991-06-12
Resort Hotel,1,130,2016,Diciembre,52,22,0,3,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,82.8,0,0,Cancelada,14/12/16,Eugenia Cañas Morcillo,canoflavio@example.net,+34 922 38 09 89,DNI,81477811,1953-09-10
Resort Hotel,1,252,2016,Diciembre,52,22,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,240.0,,0,Transient,55.8,0,0,Cancelada,18/04/16,Mónica Prats-Leal,caminoiban@example.com,+34 882507939,Pasaporte,P5131224,1957-01-20
Resort Hotel,1,252,2016,Diciembre,52,22,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,240.0,,0,Transient,55.8,0,0,Cancelada,18/04/16,Teobaldo Hurtado,castanedaricarda@example.org,+34852 731 588,CE,664931133,2006-07-23
Resort Hotel,1,248,2016,Diciembre,52,22,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,55.8,0,0,Cancelada,19/07/16,Leonardo Beltrán-Álvaro,czamorano@example.net,+34 884 409 064,DNI,86907266,1991-11-02
Resort Hotel,1,252,2016,Diciembre,52,22,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,240.0,,0,Transient,55.8,0,0,Cancelada,18/04/16,Aureliano de Piña,odalys91@example.org,+34 944037525,CE,516787996,1986-02-23
Resort Hotel,1,252,2016,Diciembre,52,22,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,1,240.0,,0,Transient,55.8,0,0,Cancelada,18/04/16,Calixta Aura Méndez Bastida,jose-francisco14@example.com,+34855 52 37 36,Pasaporte,P5967410,1993-11-04
Resort Hotel,1,248,2016,Diciembre,52,22,2,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,55.8,0,0,Cancelada,19/07/16,Felipa Capdevila Guzman,,+34 800 13 89 69,CE,652942532,1957-09-22
Resort Hotel,1,156,2016,Diciembre,52,22,2,3,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,250.0,,0,Transient-Party,50.22,0,1,Cancelada,15/11/16,Desiderio Moisés Ribas Donoso,zamo@example.org,+34976 720 714,DNI,23551792,1959-12-15
Resort Hotel,1,248,2016,Diciembre,52,22,2,3,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,55.8,0,0,Cancelada,19/07/16,Gabriel Pinilla-Bayona,saeznarcisa@example.net,+34883 57 16 48,CE,295965251,2006-04-15
Resort Hotel,1,248,2016,Diciembre,52,22,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,55.8,0,1,Cancelada,19/07/16,Bonifacio Fiol Checa,galcalde@example.org,+34975854982,DNI,23547632,1972-06-18
Resort Hotel,1,227,2016,Diciembre,52,22,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,46.8,0,0,Cancelada,12/05/16,Adolfo Silva-Llanos,,+34 883284575,Pasaporte,P2166587,1998-11-27
Resort Hotel,1,128,2016,Diciembre,52,22,4,8,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,57.23,0,1,Cancelada,19/08/16,Abilio Bonet Duran,rozascecilio@example.com,+34960497792,DNI,88286723,1961-04-02
Resort Hotel,1,181,2016,Diciembre,52,22,4,9,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,2,240.0,,0,Transient,56.42,0,0,Cancelada,5/07/16,Lucho Céspedes Ricart,,+34 849 842 150,DNI,25584193,1988-05-01
Resort Hotel,1,2,2016,Diciembre,52,23,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,1,154.0,,0,Transient,27.0,0,0,Cancelada,23/12/16,Belén Egea Huguet,piedad79@example.net,+34 844387698,Pasaporte,P3135611,1979-12-19
Resort Hotel,1,99,2016,Diciembre,52,23,0,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,241.0,,0,Transient,57.53,0,1,Cancelada,24/09/16,Jesusa Ortuño,losadarodrigo@example.net,+34923 58 19 06,Pasaporte,P4416146,1983-08-07
Resort Hotel,1,53,2016,Diciembre,52,23,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,1,240.0,,0,Transient,64.0,0,0,Cancelada,6/12/16,Pastor Piña Ferrán,,+34 888685518,CE,698049567,1966-12-27
Resort Hotel,1,59,2016,Diciembre,52,23,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient-Party,103.0,0,1,Cancelada,6/12/16,Maricruz Manuel Luna,marisolaragones@example.net,+34 954 78 93 48,DNI,13114400,1998-09-11
Resort Hotel,1,59,2016,Diciembre,52,23,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient-Party,103.0,0,1,Cancelada,6/12/16,Yéssica Reina-Vaquero,cloepoza@example.com,+34822025378,DNI,52091126,1969-07-09
Resort Hotel,1,99,2016,Diciembre,52,23,2,2,1,0.0,0,BB,BLR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.4,0,0,Cancelada,15/09/16,Valerio Arcos,,+34 943 33 97 10,Pasaporte,P8111757,1957-02-07
Resort Hotel,1,73,2016,Diciembre,52,23,2,2,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,Transient-Party,81.9,0,1,Cancelada,6/12/16,Aurelia Silva Amor,ochoacamilo@example.com,+34 735 80 54 55,Pasaporte,P8396162,1966-10-30
Resort Hotel,1,57,2016,Diciembre,52,23,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,56.0,0,4,Cancelada,30/11/16,Américo Tomás Peláez Pujadas,albinafrias@example.net,+34 833473761,CE,550448883,1988-01-06
Resort Hotel,1,57,2016,Diciembre,52,23,2,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,56.0,0,4,Cancelada,30/11/16,Renato de Roca,imarco@example.org,+34717 852 023,Pasaporte,P8706159,1967-06-01
Resort Hotel,1,88,2016,Diciembre,52,23,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,6.0,,0,Transient,39.6,0,1,Cancelada,3/10/16,Paula Castells Cisneros,doritavalbuena@example.com,+34 901 608 236,DNI,64429977,1991-01-31
Resort Hotel,1,88,2016,Diciembre,52,23,2,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,6.0,,0,Transient,39.6,0,1,Cancelada,3/10/16,Rosario Rozas Torre,,+34 873142543,DNI,85882409,1947-01-12
Resort Hotel,1,91,2016,Diciembre,52,23,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,240.0,,0,Transient-Party,75.6,0,1,Cancelada,11/10/16,Amor Juanita Zabala Villena,alberto95@example.org,+34 743 03 81 10,Pasaporte,P5259403,1957-09-04
Resort Hotel,1,91,2016,Diciembre,52,23,2,4,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,240.0,,0,Transient-Party,75.6,0,1,Cancelada,11/10/16,María Teresa Serna-Vilanova,santiago30@example.com,+34 842431474,Pasaporte,P5996970,1958-07-22
Resort Hotel,1,91,2016,Diciembre,52,23,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,G,G,3,240.0,,0,Transient-Party,137.5,0,0,Cancelada,11/10/16,Pepita Mateos Rosa,jcabrero@example.org,+34980208727,Pasaporte,P5985598,1975-07-03
Resort Hotel,1,91,2016,Diciembre,52,23,2,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,240.0,,0,Transient-Party,75.6,0,1,Cancelada,11/10/16,Florencio Viña Toro,diezrosaura@example.net,+34846 652 250,DNI,65178592,1955-11-03
Resort Hotel,1,91,2016,Diciembre,52,23,2,4,2,1.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,3,240.0,,0,Transient-Party,75.6,0,1,Cancelada,11/10/16,Fabio Santana-Laguna,pluna@example.net,+34 873 32 92 12,CE,473551980,1978-08-07
Resort Hotel,1,90,2016,Diciembre,52,23,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,0,Cancelada,18/10/16,Florentina de Almazán,camilamateu@example.com,+34871931795,CE,740710403,1946-04-28
Resort Hotel,1,90,2016,Diciembre,52,23,2,5,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,82.0,0,0,Cancelada,18/10/16,Hermenegildo Figueroa Gimeno,mirta96@example.com,+34965 69 77 95,CE,103040179,1956-11-24
Resort Hotel,1,92,2016,Diciembre,52,23,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,241.0,,0,Transient,25.64,0,1,Cancelada,20/11/16,Emilio Pi,,+34 954435328,CE,288875580,1976-04-20
Resort Hotel,1,88,2016,Diciembre,52,23,2,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,83.06,0,2,Cancelada,13/10/16,Pancho de Bartolomé,romeutono@example.org,+34 885197447,Pasaporte,P7334625,1952-05-24
Resort Hotel,1,38,2016,Diciembre,52,24,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,60.0,0,0,Cancelada,16/11/16,Eva María Andres Querol,iropero@example.com,+34 845230172,Pasaporte,P6646579,1967-03-08
Resort Hotel,1,38,2016,Diciembre,52,24,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,60.0,0,0,Cancelada,16/11/16,Calixto Mármol Mir,jordanolga@example.com,+34 987 291 182,CE,700930875,1966-11-23
Resort Hotel,1,59,2016,Diciembre,52,24,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,69.0,0,0,Cancelada,19/11/16,María Teresa Flores Diaz,dionisiacardona@example.net,+34 876 89 42 75,CE,321475512,2000-09-01
Resort Hotel,1,76,2016,Diciembre,52,24,1,1,2,0.0,0,BB,USA,Direct,Direct,0,0,0,G,G,0,250.0,,0,Transient,73.8,0,2,Cancelada,31/10/16,Francisco Piquer Aroca,pedrollorente@example.org,+34963 91 43 67,Pasaporte,P9601491,1976-11-28
Resort Hotel,1,9,2016,Diciembre,52,24,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,,270.0,0,Transient,45.0,0,1,No-Show,24/12/16,Eligia del Diez,cdonaire@example.org,+34881443875,DNI,54529182,2002-05-10
Resort Hotel,1,73,2016,Diciembre,52,24,2,1,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,E,E,1,250.0,,0,Transient,104.73,0,0,Cancelada,17/10/16,Amando Losa Leal,,+34 923 60 93 33,CE,124021107,1999-04-04
Resort Hotel,1,168,2016,Diciembre,52,24,2,1,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,77.4,0,2,Cancelada,12/10/16,Mireia Galiano,,+34980 181 130,CE,542319549,1970-11-05
Resort Hotel,1,79,2016,Diciembre,52,24,2,3,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,1,Cancelada,6/10/16,Pedro Madrigal Carrillo,iglesiasamor@example.com,+34980295766,DNI,57165224,1966-11-15
Resort Hotel,1,79,2016,Diciembre,52,24,2,3,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,1,Cancelada,6/10/16,Donato Alcaraz,iguijarro@example.net,+34943650985,DNI,22665473,1993-07-08
Resort Hotel,1,79,2016,Diciembre,52,24,2,3,2,0.0,0,BB,MAR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,1,Cancelada,6/10/16,Alberto Poncio Andrés Moles,alvaro70@example.com,+34 924 03 81 36,CE,370808405,1960-08-02
Resort Hotel,1,4,2016,Diciembre,52,24,2,3,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,65.0,0,1,Cancelada,21/12/16,César Castañeda Capdevila,iriartevanesa@example.org,+34986171122,Pasaporte,P9016586,1950-04-28
Resort Hotel,1,18,2016,Diciembre,52,24,2,3,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,1,240.0,,0,Transient,90.5,0,1,Cancelada,13/12/16,Felipa Cuenca Tejedor,,+34 902 882 232,DNI,93254394,1948-02-10
Resort Hotel,1,131,2016,Diciembre,52,24,2,5,1,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,52.33,0,0,Cancelada,15/08/16,Reina Jessica Sanjuan Arenas,celsograu@example.net,+34849 198 040,DNI,52397964,1997-10-05
Resort Hotel,1,226,2016,Diciembre,52,24,2,5,1,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,52.33,0,0,Cancelada,27/06/16,Rico Ugarte Catalán,,+34987318365,Pasaporte,P5726599,1965-06-25
Resort Hotel,1,196,2016,Diciembre,52,24,2,6,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,6,240.0,,0,Transient,46.35,0,0,Cancelada,28/06/16,Bartolomé Sanmartín Moraleda,ruthserrano@example.org,+34710 71 68 48,CE,439313679,2004-04-08
Resort Hotel,1,295,2016,Diciembre,52,24,3,6,3,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,240.0,,0,Transient,110.11,0,0,Cancelada,4/03/16,Anna Arnaiz Salamanca,morenomanjon@example.com,+34714457399,DNI,34675422,1955-04-08
Resort Hotel,1,247,2016,Diciembre,53,25,2,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,46.8,0,2,Cancelada,14/12/16,Yolanda Inmaculada Manso Antón,buenonatalio@example.net,+34 978 415 795,Pasaporte,P6140057,1944-09-29
Resort Hotel,1,107,2016,Diciembre,53,25,2,3,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,2,240.0,,0,Transient,59.5,0,1,Cancelada,8/12/16,Nico Valero Conde,bguerra@example.net,+34 873519997,Pasaporte,P7207823,1968-08-16
Resort Hotel,1,161,2016,Diciembre,53,26,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,8.0,,0,Transient,37.8,0,0,Cancelada,25/07/16,Ale Aguado Milla,sergiorosell@example.org,+34 849759427,CE,234422652,1945-11-03
Resort Hotel,1,62,2016,Diciembre,53,26,1,1,2,2.0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,136.0,0,1,Cancelada,2/12/16,Cándido Pagès Torre,narranz@example.com,+34 886 22 22 25,CE,670255370,1945-03-03
Resort Hotel,1,91,2016,Diciembre,53,26,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,0,Cancelada,26/09/16,Salud Garrido Villalobos,zgalindo@example.com,+34 847 57 91 80,CE,178060838,1966-12-20
Resort Hotel,1,15,2016,Diciembre,53,26,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,65.0,0,1,Cancelada,15/12/16,Claudio Alba Villa,,+34944 932 394,CE,186528084,1951-05-13
Resort Hotel,1,83,2016,Diciembre,53,26,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,242.0,,0,Transient,55.8,0,1,Cancelada,13/12/16,Encarnación Tovar,qbarroso@example.com,+34884 92 51 22,Pasaporte,P2869482,1982-10-26
Resort Hotel,1,65,2016,Diciembre,53,26,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,48.0,0,0,Cancelada,23/10/16,Rosa María Higueras Rivero,,+34726 53 49 14,CE,940464231,1971-07-30
Resort Hotel,1,90,2016,Diciembre,53,26,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,1,Cancelada,14/12/16,Juan Carlos del Granados,zamoraoscar@example.net,+34 922 19 63 42,DNI,67887077,1947-03-18
Resort Hotel,1,155,2016,Diciembre,53,26,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,2,Cancelada,4/12/16,Herminio Millán Bellido,sjodar@example.net,+34876977181,CE,790578979,1965-02-13
Resort Hotel,1,168,2016,Diciembre,53,26,1,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,91.44,0,0,Cancelada,11/08/16,Moisés Cortes Gil,,+34 902 013 546,Pasaporte,P4078223,1948-03-25
Resort Hotel,1,161,2016,Diciembre,53,26,1,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,49.2,0,2,Cancelada,15/09/16,Reinaldo Casanova Alvarado,ublasco@example.com,+34 871 118 307,DNI,11121166,1972-08-14
Resort Hotel,1,126,2016,Diciembre,53,26,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,314.0,,0,Transient-Party,51.22,0,0,Cancelada,17/09/16,Ibán Montesinos Criado,ufuertes@example.com,+34941 781 072,DNI,65086217,1996-12-15
Resort Hotel,1,98,2016,Diciembre,53,26,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,109.03,0,1,Cancelada,30/09/16,Tiburcio Marco Atienza Roura,,+34 886 68 02 60,Pasaporte,P4065615,1993-07-03
Resort Hotel,1,172,2016,Diciembre,53,26,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,Transient,52.46,0,1,Cancelada,9/10/16,Nacio Rafael Moraleda Palomar,juarezjudith@example.net,+34 803 99 78 52,DNI,85348028,1982-07-09
Resort Hotel,1,126,2016,Diciembre,53,26,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,314.0,,0,Transient-Party,51.22,0,0,Cancelada,17/09/16,Flavio Pallarès Azcona,dafne50@example.com,+34 974696707,DNI,51483141,1957-12-27
Resort Hotel,1,126,2016,Diciembre,53,26,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,314.0,,0,Transient-Party,51.22,0,0,Cancelada,17/09/16,Benito Prada-Manjón,,+34800 72 11 19,CE,355067101,1986-11-22
Resort Hotel,1,258,2016,Diciembre,53,26,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,156.0,,0,Transient,81.01,0,0,Cancelada,5/09/16,Florina Mercedes Alvarez Parra,,+34872119428,CE,561822070,1999-10-16
Resort Hotel,1,172,2016,Diciembre,53,26,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,2,240.0,,0,Transient,52.46,0,1,Cancelada,9/10/16,Roque Pujol,micaelacanizares@example.com,+34880 89 18 47,Pasaporte,P1825456,1962-10-06
Resort Hotel,1,126,2016,Diciembre,53,26,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,314.0,,0,Transient-Party,51.22,0,0,Cancelada,17/09/16,Dorita de Ros,,+34807 56 89 90,Pasaporte,P7283977,2001-08-05
Resort Hotel,1,125,2016,Diciembre,53,26,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,314.0,,0,Transient,56.88,0,0,Cancelada,16/12/16,Marina Gabaldón Roldán,macarena30@example.org,+34921576612,Pasaporte,P5604923,1954-11-13
Resort Hotel,1,288,2016,Diciembre,53,26,3,6,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,96.4,0,0,Cancelada,14/03/16,Iker Romero Rocamora,scastaneda@example.com,+34 730631361,DNI,37098815,1990-08-25
Resort Hotel,1,288,2016,Diciembre,53,26,3,6,2,2.0,0,HB,GBR,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,148.11,0,0,Cancelada,14/03/16,Natalia del Garcés,leocadioescriva@example.org,+34 843 078 205,Pasaporte,P1143101,1974-01-20
Resort Hotel,1,12,2016,Diciembre,53,27,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,,421.0,0,Transient,50.4,0,0,Cancelada,24/12/16,Loida Rincón-Atienza,heraclio67@example.org,+34 988243965,DNI,33771021,1973-10-14
Resort Hotel,1,12,2016,Diciembre,53,27,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,,421.0,0,Transient,50.4,0,0,Cancelada,24/12/16,Dolores Alba-Nadal,yolmedo@example.org,+34900055148,CE,611936723,2003-09-22
Resort Hotel,1,135,2016,Diciembre,53,27,0,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,0,Cancelada,22/11/16,Salomé Carrión Gonzalo,,+34 967 89 72 55,Pasaporte,P9088518,1984-09-06
Resort Hotel,1,44,2016,Diciembre,53,27,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,75.0,0,0,Cancelada,13/11/16,Yéssica Pacheco-Bellido,pascuala85@example.org,+34 812 60 52 59,Pasaporte,P6231041,1944-12-28
Resort Hotel,1,137,2016,Diciembre,53,27,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,37.8,0,1,Cancelada,1/12/16,Lina Matas Vélez,leticia58@example.net,+34 979 157 824,Pasaporte,P1212685,1951-06-30
Resort Hotel,1,122,2016,Diciembre,53,27,0,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,3,240.0,,0,Transient,74.75,0,2,Cancelada,27/11/16,José Ángel Barriga Núñez,batallaeulalia@example.com,+34 734461086,DNI,47711316,1998-04-03
Resort Hotel,1,309,2016,Diciembre,53,27,2,8,3,1.0,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,250.0,,0,Transient,116.4,0,0,Cancelada,6/12/16,Fabricio Echeverría,flaviamedina@example.com,+34 746 861 694,CE,993119769,1947-06-16
Resort Hotel,1,135,2016,Diciembre,53,28,0,1,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,240.0,,0,Transient,55.8,0,2,Cancelada,19/09/16,Godofredo del Vilanova,vcoloma@example.com,+34 943147642,CE,184091506,1999-12-28
Resort Hotel,1,12,2016,Diciembre,53,28,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,C,0,,9.0,0,Transient,30.0,0,0,Cancelada,27/12/16,Jordana Quesada Herranz,,+34807 535 949,CE,662774922,1950-07-06
Resort Hotel,1,10,2016,Diciembre,53,28,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,250.0,,0,Transient,76.0,0,0,Cancelada,20/12/16,Hernando Cueto Calvo,josefabejarano@example.org,+34920 296 489,DNI,32408825,2004-04-28
Resort Hotel,1,119,2016,Diciembre,53,28,0,2,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,88.0,0,0,Cancelada,21/10/16,Rosario Cazorla Giménez,heliodoro97@example.net,+34 928 574 368,DNI,75197509,1989-02-15
Resort Hotel,1,335,2016,Diciembre,53,28,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,64.0,0,1,Cancelada,25/02/16,Dimas Parejo Ortega,romuloespanol@example.net,+34 978 75 76 24,DNI,43154822,1973-06-12
Resort Hotel,1,13,2016,Diciembre,53,28,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,240.0,,0,Transient,65.0,0,1,Cancelada,17/12/16,Constanza Pardo Orozco,agudojessica@example.net,+34 972 59 79 69,Pasaporte,P2320430,1990-10-30
Resort Hotel,1,294,2016,Diciembre,53,28,2,4,1,0.0,0,HB,ITA,Direct,Direct,0,0,0,A,A,1,250.0,,0,Transient,84.5,0,0,Cancelada,9/03/16,Regina Pardo Tejedor,jportillo@example.net,+34 822 718 168,DNI,67650421,1949-07-20
Resort Hotel,1,131,2016,Diciembre,53,28,2,8,1,0.0,0,Undefined,PRT,Direct,Direct,0,0,0,E,E,0,,,0,Transient,96.0,0,2,Cancelada,23/08/16,Amador Lumbreras Carballo,apinedo@example.org,+34705 44 88 53,DNI,82071932,2000-12-19
Resort Hotel,1,16,2016,Diciembre,53,29,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,97.67,0,1,Cancelada,14/12/16,Teodoro Herrera Taboada,ramirezrebeca@example.com,+34 981448818,CE,735805171,2004-01-30
Resort Hotel,1,64,2016,Diciembre,53,29,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,250.0,,0,Transient,65.4,0,0,Cancelada,26/10/16,Adalberto del Iglesias,caridadgelabert@example.net,+34925 033 570,CE,590702995,1960-04-17
Resort Hotel,1,9,2016,Diciembre,53,29,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,5,,,0,Transient,78.8,0,1,No-Show,29/12/16,Adela Carpio Briones,eulaliamosquera@example.com,+34844 24 55 83,DNI,53437590,2003-01-22
Resort Hotel,1,182,2016,Diciembre,53,29,0,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,250.0,,0,Transient,60.6,0,0,Cancelada,30/06/16,Diana Duarte,carranzatrinidad@example.net,+34981 001 596,DNI,26481111,1990-09-29
Resort Hotel,1,258,2016,Diciembre,53,29,4,8,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,240.0,,0,Transient,96.5,0,0,Cancelada,16/04/16,Fermín Cases-Castells,josecerda@example.org,+34 845703876,CE,208531003,1963-01-24
Resort Hotel,1,258,2016,Diciembre,53,29,4,8,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,240.0,,0,Transient,59.48,0,0,Cancelada,16/04/16,Toni Cabeza Priego,crescencia10@example.net,+34928 63 60 56,Pasaporte,P5322498,1960-02-17
